sample,amusing,angry,annoying,anxious/tense,awe-inspiring/amazing,beautiful,bittersweet,calm/relaxing/serene,compassionate/sympathetic,dreamy,eerie/mysterious,energizing/pump-up,entrancing,erotic/desirous,euphoric/ecstatic,exciting,goose bumps,indignant/defiant,joyful/cheerful,nauseating/revolting,painful,proud/strong,romantic/loving,sad/depressing,scary/fearful,tender/longing,transcendent/mystical,triumphant/heroic
266.m4a.mp3,0,0,0.33333,0.33333,0.055556,0,0,0.11111,0,0.055556,0.22222,0.055556,0,0,0.055556,0.16667,0.055556,0,0,0.055556,0.055556,0,0,0,0.16667,0,0.055556,0
2681.m4a.mp3,0.27778,0,0.055556,0,0,0.11111,0,0.16667,0,0,0.055556,0.22222,0,0.11111,0.11111,0.22222,0,0,0.38889,0.055556,0,0.055556,0.11111,0,0,0.055556,0,0.055556
271.m4a.mp3,0.055556,0,0.11111,0,0.055556,0,0,0.055556,0,0,0.055556,0.55556,0.16667,0.11111,0.11111,0.22222,0,0.11111,0,0,0.055556,0,0,0,0,0,0,0
27mB8verLK8_58.mp3,0.055556,0,0,0.11111,0.16667,0,0,0,0,0,0,0.38889,0.11111,0,0.055556,0.22222,0.11111,0.22222,0.11111,0,0,0.61111,0,0,0,0,0.11111,0.72222
283.m4a.mp3,0.055556,0,0,0,0.055556,0.27778,0,0.66667,0.055556,0.33333,0,0.11111,0.16667,0,0,0,0,0,0.11111,0,0,0,0.16667,0,0,0.055556,0.11111,0
2835.m4a.mp3,0,0,0.16667,0,0,0,0,0,0,0.11111,0.16667,0.61111,0.38889,0,0.055556,0.11111,0,0.055556,0.11111,0.055556,0.055556,0.055556,0,0,0,0,0.22222,0
2842.m4a.mp3,0,0,0.11111,0,0,0,0,0,0,0,0.16667,0.66667,0.27778,0,0.11111,0.11111,0,0.055556,0.33333,0.11111,0,0.055556,0,0,0,0,0.055556,0
2847.m4a.mp3,0.11111,0,0.27778,0.055556,0,0,0,0,0,0,0.11111,0.72222,0.27778,0,0.22222,0.22222,0,0,0.11111,0,0,0.055556,0,0,0,0,0.055556,0
2937.m4a.mp3,0.16667,0,0.055556,0.055556,0,0,0,0.27778,0,0,0,0.11111,0.11111,0.22222,0,0,0.055556,0.055556,0.16667,0,0,0.055556,0.27778,0,0,0.11111,0,0
298.m4a.mp3,0,0,0,0.11111,0.16667,0.33333,0.055556,0.22222,0.22222,0.11111,0.055556,0,0.055556,0,0,0,0.055556,0,0,0.055556,0.055556,0.055556,0,0.16667,0,0.16667,0.11111,0.055556
2AZ1hJzKocI_5.mp3,0,0.11111,0.27778,0.44444,0,0,0,0.055556,0,0,0.11111,0.22222,0.11111,0,0.055556,0,0,0.055556,0,0.055556,0.11111,0.055556,0,0,0.44444,0,0.16667,0
2BIWNLC_iT4_18.mp3,0.27778,0,0.61111,0.055556,0,0,0,0,0,0,0.055556,0.33333,0.11111,0,0,0.16667,0,0,0,0.055556,0,0.055556,0,0,0,0,0,0
2INVF95e6fQ_16.mp3,0,0.11111,0.11111,0.055556,0,0,0,0,0,0,0.11111,0.44444,0.11111,0.055556,0.16667,0.11111,0,0.27778,0,0,0,0.055556,0,0,0.11111,0,0,0
2LCNnio6aYs_0.mp3,0,0,0,0,0.33333,0.16667,0.055556,0.11111,0.055556,0.33333,0.44444,0.055556,0.22222,0.055556,0,0,0.055556,0,0,0,0,0,0.055556,0.055556,0.055556,0.055556,0.22222,0
2NV_zHmgw3U_31.mp3,0,0.33333,0.66667,0.27778,0,0,0,0,0,0,0,0.22222,0,0,0,0.055556,0,0.11111,0,0.22222,0.22222,0.11111,0,0,0,0,0,0
2NuuhRrRQZo_3.mp3,0,0,0,0,0.16667,0.61111,0.27778,0.16667,0.16667,0.055556,0,0,0,0,0,0,0.055556,0,0.055556,0,0.055556,0,0.33333,0.5,0,0.27778,0,0
2PHb0PirPdI_12.mp3,0,0.33333,0.27778,0.16667,0.055556,0,0,0,0,0,0.055556,0.27778,0,0,0,0.11111,0,0.22222,0,0.055556,0.055556,0.22222,0,0,0,0,0,0
2Q6e9GmIe-4_23.mp3,0,0,0,0.11111,0.11111,0.055556,0.055556,0.16667,0.16667,0.11111,0.27778,0,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0.055556,0.16667,0,0.27778,0
2QdURUGgaqE_108.mp3,0.055556,0.055556,0.055556,0.11111,0,0.055556,0,0.22222,0.055556,0.055556,0.055556,0.11111,0.27778,0,0,0.16667,0,0.11111,0.11111,0,0.055556,0.055556,0,0,0,0.055556,0.16667,0.11111
2RRY3OVqtwc_25.mp3,0,0,0.055556,0.055556,0.055556,0,0.055556,0.33333,0.055556,0.27778,0.22222,0,0.16667,0.055556,0,0.055556,0,0,0,0,0,0,0.055556,0.055556,0.11111,0,0.16667,0
2TWWidY0yAI_15.mp3,0.22222,0,0.055556,0.11111,0.11111,0,0,0.11111,0,0.11111,0,0.16667,0.16667,0,0.16667,0.22222,0,0,0.22222,0,0,0,0,0,0,0,0.11111,0
2VB_uz6G6C4_94.mp3,0.055556,0.055556,0.16667,0.055556,0.055556,0,0,0,0.055556,0,0,0.72222,0.27778,0,0.27778,0.27778,0.055556,0,0.16667,0.11111,0.055556,0.055556,0,0,0,0,0,0
2e2e3QU4ft0_5.mp3,0,0,0,0.055556,0,0.16667,0.22222,0.27778,0.22222,0.22222,0.055556,0,0,0,0.055556,0,0,0,0,0,0.055556,0,0.11111,0.38889,0,0.22222,0,0
2gm45F4csOY_10.mp3,0.055556,0,0,0,0,0,0,0.055556,0.055556,0,0.055556,0.66667,0.11111,0,0.22222,0.22222,0,0,0.22222,0,0,0,0,0,0,0.055556,0.11111,0
2gm45F4csOY_1165.mp3,0,0,0.16667,0.055556,0.055556,0,0,0,0,0,0,0.44444,0.055556,0.055556,0.11111,0.16667,0,0,0.44444,0.055556,0,0,0.11111,0,0,0.055556,0.055556,0.11111
2gm45F4csOY_1300.mp3,0.11111,0,0,0,0.11111,0.16667,0,0.16667,0.16667,0.11111,0,0,0,0,0.055556,0.055556,0,0.055556,0.61111,0,0,0,0.11111,0.055556,0,0.055556,0,0
2gm45F4csOY_5.mp3,0,0,0.055556,0,0,0.055556,0.055556,0.11111,0,0.055556,0,0.66667,0.22222,0,0.055556,0.16667,0,0,0.22222,0,0,0,0.055556,0,0,0.11111,0.055556,0.055556
2gm45F4csOY_66.mp3,0.055556,0,0,0,0.11111,0.055556,0,0.11111,0,0.16667,0.11111,0.5,0.33333,0,0.16667,0.27778,0,0,0.16667,0,0,0.055556,0.055556,0,0,0,0.16667,0
2gm45F4csOY_693.mp3,0.037037,0,0,0.037037,0.14815,0.11111,0,0.037037,0,0,0,0.2963,0.074074,0,0.074074,0.14815,0,0.11111,0.22222,0,0,0.2963,0,0,0,0.037037,0,0.2963
2hJ0l64sRJc_180.mp3,0,0,0.055556,0.38889,0.11111,0,0,0,0,0,0.055556,0.27778,0.16667,0,0.055556,0.22222,0,0.16667,0,0,0.055556,0.055556,0,0,0.22222,0,0.055556,0.33333
2iEWbHJDlo4_8.mp3,0.055556,0.055556,0.055556,0.27778,0.11111,0,0,0,0.055556,0,0.11111,0.055556,0.16667,0,0,0.11111,0,0.055556,0,0,0,0.16667,0.055556,0,0.11111,0.055556,0.055556,0.27778
2kw9qVnWBpM_76.mp3,0.055556,0.11111,0.33333,0.11111,0,0,0,0,0,0,0.055556,0.38889,0.16667,0,0.055556,0.16667,0,0.11111,0.055556,0,0.055556,0.16667,0,0,0,0,0,0
2mREd6kvE_I_0.mp3,0,0,0,0.055556,0.055556,0.27778,0.16667,0.55556,0.33333,0.33333,0.055556,0,0,0,0.055556,0,0.055556,0,0,0,0,0,0.11111,0.22222,0.055556,0.22222,0.055556,0
2mREd6kvE_I_301.mp3,0,0,0,0,0.16667,0.38889,0.11111,0.5,0.55556,0.16667,0,0,0.11111,0,0,0,0,0,0.11111,0,0,0,0.27778,0,0,0.16667,0,0
2mREd6kvE_I_34.mp3,0,0,0,0.055556,0,0,0.11111,0.38889,0.16667,0.16667,0,0.27778,0.11111,0.055556,0,0.11111,0,0,0.055556,0,0,0.11111,0.16667,0,0,0.055556,0.11111,0
2mREd6kvE_I_635.mp3,0,0,0,0,0,0.055556,0.055556,0.27778,0.16667,0.16667,0.055556,0.16667,0.22222,0.055556,0,0.16667,0,0.055556,0.16667,0,0,0.055556,0.055556,0,0,0,0.11111,0
2pCv7k_Hzvg_130.mp3,0.055556,0,0,0,0.11111,0.11111,0,0,0,0,0.16667,0.16667,0,0,0.16667,0.11111,0,0.11111,0.055556,0,0,0.38889,0,0,0,0,0.16667,0.38889
2vMH8lITTCE_10.mp3,0,0,0,0.11111,0.11111,0.055556,0.055556,0.11111,0.055556,0.11111,0,0.55556,0.44444,0,0.27778,0.22222,0,0,0.11111,0,0,0.11111,0.055556,0,0,0.055556,0.16667,0.055556
3143.m4a.mp3,0.055556,0,0.055556,0.055556,0.055556,0.055556,0.055556,0.61111,0,0.33333,0.27778,0,0.11111,0,0.055556,0,0.055556,0,0.055556,0,0,0,0,0,0.055556,0,0.5,0
3147.m4a.mp3,0.16667,0,0.11111,0.055556,0.055556,0.055556,0,0.055556,0,0,0,0.5,0.055556,0,0.22222,0.33333,0.055556,0.055556,0.27778,0,0,0.11111,0,0,0,0,0,0.27778
32LB2DR_JM0_86.mp3,0.11111,0,0.11111,0,0,0.055556,0,0.055556,0,0,0,0.66667,0.22222,0.055556,0.44444,0.16667,0,0,0.22222,0.055556,0,0.055556,0,0,0,0,0.11111,0.16667
3416.m4a.mp3,0.055556,0.055556,0.33333,0.055556,0,0,0,0,0,0,0.11111,0.72222,0.27778,0.11111,0,0.055556,0,0,0.11111,0,0,0,0,0,0,0,0.055556,0
3417.m4a.mp3,0.055556,0,0.11111,0.11111,0.055556,0,0,0.11111,0.055556,0.055556,0,0.16667,0.055556,0.055556,0,0.22222,0,0,0.27778,0,0,0.16667,0.11111,0,0.055556,0,0.055556,0.055556
3419.m4a.mp3,0,0.055556,0.61111,0.11111,0,0,0.055556,0.055556,0.11111,0.055556,0.16667,0,0.11111,0.055556,0.055556,0.055556,0,0,0.11111,0.27778,0.11111,0.055556,0.11111,0,0,0.055556,0.055556,0
3420.m4a.mp3,0,0.11111,0.38889,0.055556,0.055556,0.055556,0,0.055556,0.11111,0.055556,0,0.11111,0.16667,0.33333,0.055556,0.055556,0.055556,0.055556,0.11111,0.11111,0.055556,0.055556,0.27778,0,0,0.055556,0.11111,0
362.m4a.mp3,0.055556,0.11111,0,0.055556,0,0,0,0,0,0,0,0.88889,0,0,0.11111,0.11111,0,0.11111,0.27778,0,0,0.055556,0,0,0,0,0,0.055556
38yhKhGGPJs_7.mp3,0,0,0.16667,0.16667,0,0,0.055556,0,0,0,0,0.61111,0.055556,0,0.11111,0.27778,0.055556,0,0.11111,0,0,0.055556,0,0,0,0,0.055556,0
39YUXIKrOFk_10.mp3,0.055556,0,0.11111,0,0,0,0,0,0.055556,0,0,0.72222,0.055556,0.11111,0.16667,0.33333,0,0.055556,0.44444,0.055556,0,0.11111,0,0,0,0,0,0.11111
3BeKhlUzPUc_10.mp3,0.16667,0,0,0,0.11111,0.33333,0.11111,0.33333,0.22222,0.055556,0,0,0,0,0.055556,0.055556,0,0,0.61111,0.055556,0,0,0.11111,0,0,0.055556,0,0
3GhABGlsbs8_25.mp3,0,0,0,0,0,0.38889,0.27778,0.11111,0.27778,0.11111,0,0.055556,0,0,0.055556,0,0.055556,0,0.11111,0,0,0.055556,0.27778,0.055556,0,0.38889,0.055556,0
3Hv1DElPXV0_8.mp3,0.055556,0,0,0.055556,0,0.055556,0.055556,0.055556,0,0.16667,0.055556,0.22222,0.11111,0.055556,0,0.11111,0,0,0.27778,0,0,0.055556,0.27778,0,0,0.11111,0.055556,0
3NZlwe4bwEE_171.mp3,0,0.27778,0.27778,0.16667,0,0,0,0,0,0,0,0.44444,0.055556,0,0.055556,0.11111,0,0.11111,0,0.055556,0.11111,0.16667,0,0,0.22222,0,0,0.055556
3QfDDKkxXUc_5.mp3,0,0.055556,0.55556,0.11111,0.055556,0,0,0,0,0.055556,0,0,0,0,0,0,0.055556,0,0,0.055556,0,0.055556,0,0,0.055556,0,0,0
3RTFLBQPrIE_16.mp3,0.22222,0,0.16667,0,0,0,0,0.055556,0.055556,0.055556,0,0.16667,0.11111,0.055556,0.16667,0.11111,0,0,0.38889,0,0,0,0,0,0,0,0,0
3TV2JchT6ks_10.mp3,0,0,0,0,0.11111,0.5,0.055556,0.33333,0.16667,0.11111,0,0,0.055556,0.055556,0.055556,0.11111,0,0,0.16667,0,0,0,0,0.055556,0,0,0.055556,0
3X9LvC9WkkQ_58.mp3,0.16667,0,0,0,0,0.16667,0,0,0.11111,0.055556,0.16667,0.38889,0.11111,0,0.22222,0.44444,0,0,0.22222,0,0,0.22222,0.055556,0,0.055556,0,0,0.33333
3YOYlgvI1uE_23.mp3,0.11111,0,0,0.11111,0.16667,0,0,0.055556,0.055556,0.055556,0.055556,0.16667,0,0,0.055556,0.27778,0.11111,0.16667,0.11111,0,0,0.38889,0,0,0.055556,0,0,0.77778
3YxaaGgTQYM_10.mp3,0,0.055556,0.22222,0.33333,0.055556,0,0.055556,0.055556,0,0.11111,0.27778,0.055556,0.11111,0,0,0,0,0.055556,0,0,0.11111,0.055556,0.055556,0.27778,0.22222,0.055556,0,0.055556
3_LB1Qk4k8M_0.mp3,0.055556,0,0,0,0.11111,0,0,0.11111,0,0,0,0.5,0.055556,0.055556,0.16667,0.27778,0,0,0.61111,0,0,0.11111,0.11111,0,0,0.11111,0,0.055556
3_cnug2Duac_0.mp3,0,0,0.055556,0.16667,0,0.055556,0,0.27778,0.055556,0.22222,0.44444,0,0.16667,0,0.055556,0,0,0.055556,0,0,0,0,0.055556,0.11111,0.16667,0.16667,0.16667,0
3bR4gNjsXLQ_1684.mp3,0.055556,0,0.055556,0,0,0,0,0.055556,0.055556,0.33333,0.055556,0.33333,0.33333,0.055556,0.11111,0.055556,0,0,0.11111,0,0,0,0,0,0,0,0.11111,0
3nmxBiZQTvg_0.mp3,0.055556,0,0,0,0,0.44444,0.16667,0.27778,0.55556,0.055556,0,0,0.055556,0.055556,0,0,0,0,0,0,0.055556,0.055556,0.27778,0.27778,0,0.16667,0.055556,0
40JYlSdBVfM_0.mp3,0,0,0.055556,0.055556,0.055556,0.11111,0,0.33333,0.16667,0.11111,0,0.055556,0.055556,0,0,0,0,0,0.11111,0,0,0,0.27778,0.055556,0,0.055556,0,0
40JYlSdBVfM_1897.mp3,0,0,0,0,0.11111,0.055556,0.11111,0.16667,0.11111,0.11111,0,0.055556,0.11111,0,0,0,0,0.055556,0.11111,0.055556,0,0,0.22222,0.11111,0,0.27778,0.055556,0
4185.m4a.mp3,0.055556,0,0,0.055556,0.055556,0.5,0.27778,0.38889,0.33333,0.33333,0.11111,0,0.11111,0,0.055556,0,0,0,0.055556,0,0,0.055556,0.22222,0.16667,0,0.11111,0.055556,0
447yaU_4DF8_15.mp3,0,0,0,0,0,0.55556,0.27778,0.38889,0.44444,0.11111,0,0,0.055556,0,0,0,0.055556,0,0.055556,0,0.055556,0,0.5,0.16667,0,0.55556,0,0
44YyT1IkkL4_1.mp3,0.25,0,0.083333,0.16667,0.19444,0.25,0.027778,0.055556,0.13889,0,0.055556,0.11111,0.11111,0,0,0.22222,0,0,0.16667,0,0,0.055556,0.055556,0,0.027778,0.027778,0,0
44YyT1IkkL4_4.mp3,0.22222,0.055556,0.16667,0.22222,0,0.055556,0,0,0,0,0,0.38889,0.055556,0,0.055556,0.27778,0.055556,0.055556,0.055556,0,0,0.055556,0,0,0,0,0.055556,0.055556
467.m4a.mp3,0.055556,0,0.055556,0,0,0.16667,0.16667,0.27778,0.055556,0.22222,0,0,0,0.22222,0.055556,0,0,0,0.055556,0,0,0,0.38889,0,0,0.33333,0,0.11111
475.m4a.mp3,0.27778,0,0.11111,0,0,0,0.055556,0,0,0.055556,0,0.055556,0,0,0.055556,0.11111,0,0,0.66667,0,0,0,0.055556,0,0,0,0,0.055556
47dtFZ8CFo8_109.mp3,0.11111,0,0.055556,0.11111,0.11111,0,0,0,0.055556,0.055556,0,0.72222,0.055556,0,0.11111,0.33333,0,0.055556,0.38889,0,0,0.11111,0,0,0,0,0,0
491.m4a.mp3,0,0,0.055556,0.055556,0.27778,0.44444,0.11111,0.16667,0.22222,0,0.16667,0,0.11111,0,0,0,0,0,0,0,0,0,0.055556,0,0,0.11111,0.16667,0.11111
493.m4a.mp3,0,0,0,0,0.27778,0.38889,0,0.33333,0.16667,0.055556,0.11111,0,0.11111,0,0.055556,0,0,0,0.055556,0,0,0.11111,0.055556,0,0,0.055556,0.11111,0.27778
494.m4a.mp3,0,0,0,0,0.33333,0.22222,0,0.38889,0.16667,0.16667,0.16667,0,0.055556,0,0,0,0,0,0,0,0,0.055556,0,0.055556,0.055556,0,0.27778,0.11111
497.m4a.mp3,0,0,0,0.055556,0.38889,0.38889,0,0.44444,0.22222,0.16667,0.22222,0,0.055556,0,0.055556,0,0,0,0.055556,0,0,0.11111,0.055556,0.055556,0,0.055556,0.11111,0.11111
499.m4a.mp3,0,0,0.055556,0,0.5,0.44444,0,0.44444,0.16667,0.055556,0.11111,0,0.11111,0,0.11111,0,0,0,0.055556,0,0,0.055556,0.055556,0,0,0.055556,0.11111,0.22222
49FDEh1Zh5U_81.mp3,0,0,0,0.055556,0.16667,0.27778,0.055556,0.11111,0.33333,0.16667,0,0.055556,0.055556,0,0.055556,0.055556,0,0.055556,0.16667,0,0,0,0.27778,0.055556,0,0.27778,0.11111,0
4DrtIYxEnps_20.mp3,0,0,0.22222,0,0.055556,0.11111,0.055556,0.11111,0.16667,0.11111,0.11111,0,0.16667,0,0,0,0,0,0.055556,0,0.055556,0.11111,0,0,0.055556,0,0.16667,0
4F-CpE73o2M_1.mp3,0,0,0,0.055556,0.11111,0,0,0.27778,0,0.27778,0.44444,0.055556,0.055556,0.11111,0.055556,0.055556,0,0,0,0,0,0,0.055556,0.055556,0.11111,0,0.55556,0
4Jfy1ulVgvc_12.mp3,0.055556,0,0,0,0.055556,0.055556,0.055556,0.16667,0.16667,0.055556,0,0.11111,0.055556,0.055556,0,0.11111,0,0.055556,0.055556,0.055556,0.055556,0.055556,0.5,0.055556,0,0.27778,0,0
4NZdggNUvq0_10.mp3,0.055556,0,0,0.11111,0.11111,0.16667,0.11111,0.22222,0.27778,0.27778,0.055556,0,0.055556,0.11111,0.11111,0.055556,0.055556,0,0,0,0.055556,0,0.11111,0.22222,0,0.16667,0.11111,0
4Rsx9hLspSk_3.mp3,0.055556,0.055556,0.055556,0.055556,0.055556,0,0.055556,0,0.055556,0.16667,0.11111,0.11111,0.055556,0.16667,0.055556,0.055556,0,0,0.11111,0,0.055556,0.11111,0.11111,0.055556,0.055556,0.055556,0.055556,0
4S-5ihzUkM4_121.mp3,0,0,0,0.27778,0,0,0,0,0,0.055556,0.66667,0,0.16667,0,0,0,0.11111,0,0,0,0.055556,0.055556,0,0,0.55556,0,0.16667,0.055556
4S-5ihzUkM4_2005.mp3,0,0,0.055556,0.38889,0,0,0,0,0,0.055556,0.55556,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0.72222,0,0.16667,0
4Tr0otuiQuU_22.mp3,0,0,0,0.055556,0.16667,0.22222,0.27778,0.27778,0.33333,0.16667,0,0,0.11111,0,0,0,0,0,0,0,0.11111,0,0.16667,0.33333,0.11111,0.11111,0.055556,0
4Tr0otuiQuU_485.mp3,0.16667,0,0.11111,0.16667,0.16667,0.44444,0,0.11111,0.22222,0.055556,0.11111,0.11111,0.055556,0,0.11111,0.22222,0.055556,0,0.055556,0,0,0.11111,0.22222,0.11111,0,0.055556,0,0
4YxTa1AUqps_26.mp3,0.074074,0,0.11111,0.074074,0.074074,0,0,0,0,0,0,0.77778,0.14815,0,0.25926,0.18519,0.037037,0.037037,0.22222,0,0,0.037037,0,0,0,0,0.037037,0.037037
4ZyD7h9WRZM_76.mp3,0,0,0,0,0,0.44444,0.16667,0.11111,0.27778,0.22222,0,0,0.16667,0,0,0,0.055556,0,0.055556,0,0,0,0.44444,0.055556,0,0.27778,0.055556,0
4_lGrJGFsm4_1154.mp3,0,0.22222,0.27778,0.22222,0,0,0.055556,0,0,0.055556,0.11111,0.16667,0.055556,0,0,0.11111,0,0.16667,0.055556,0.055556,0.16667,0.055556,0,0,0.11111,0,0,0
4cffzyPQcGs_20.mp3,0.037037,0,0.037037,0.074074,0,0.074074,0.11111,0.25926,0.18519,0.074074,0.074074,0.037037,0.037037,0,0.074074,0,0,0,0,0,0,0.037037,0.11111,0.11111,0,0.33333,0.14815,0
4dpvyZBKg6Q_185.mp3,0.11111,0,0.44444,0.27778,0.055556,0.055556,0,0,0,0,0.055556,0.16667,0,0,0.055556,0,0,0.055556,0.11111,0,0.055556,0.11111,0,0.055556,0.055556,0,0,0.055556
4hKQz-WeHpQ_1170.mp3,0,0,0,0.11111,0.055556,0.16667,0.16667,0.27778,0.22222,0.27778,0.16667,0,0,0.055556,0,0,0,0,0,0,0,0,0.16667,0.27778,0,0.22222,0.055556,0
4lIrMN3Nfro_1156.mp3,0,0,0,0,0.16667,0.22222,0.11111,0.27778,0.16667,0.11111,0,0,0.055556,0,0.11111,0.055556,0,0,0.055556,0,0,0,0.33333,0.055556,0,0.27778,0.16667,0.055556
4r1IJwQDssg_3.mp3,0,0,0,0,0.11111,0.38889,0.16667,0.44444,0.38889,0.33333,0,0,0.055556,0,0,0.055556,0,0.055556,0.22222,0,0,0,0.44444,0,0,0.22222,0.055556,0
4w8PCYlzlmg_163.mp3,0,0,0,0,0,0.33333,0.055556,0.5,0.33333,0.22222,0,0,0,0,0,0,0,0.055556,0,0,0,0,0.11111,0.055556,0,0.11111,0,0
502.m4a.mp3,0,0,0,0.055556,0.22222,0,0.11111,0.33333,0.27778,0,0.22222,0,0.055556,0,0,0,0,0,0,0,0.055556,0,0.11111,0.44444,0.16667,0.22222,0.11111,0.11111
503.m4a.mp3,0,0,0,0.055556,0.33333,0.22222,0.11111,0.16667,0.16667,0,0.11111,0,0.055556,0,0,0,0.055556,0,0,0,0,0.22222,0.16667,0.16667,0,0.27778,0.16667,0.44444
505.m4a.mp3,0.055556,0,0,0.055556,0.055556,0.33333,0.27778,0.22222,0.22222,0.055556,0.055556,0,0.055556,0,0,0.055556,0,0,0,0.055556,0,0,0.16667,0.27778,0.055556,0.27778,0.055556,0.055556
510.m4a.mp3,0,0,0,0,0.38889,0.38889,0.055556,0.11111,0.22222,0.055556,0,0,0.16667,0,0.11111,0,0.055556,0,0,0,0,0.055556,0.055556,0.16667,0.055556,0.055556,0.16667,0.22222
517.m4a.mp3,0,0,0.055556,0,0.22222,0.11111,0.055556,0.38889,0.11111,0.055556,0.27778,0,0.11111,0,0.11111,0,0.11111,0,0,0,0,0.055556,0,0.16667,0.11111,0,0.33333,0.055556
521.m4a.mp3,0,0,0,0,0.27778,0.61111,0,0.33333,0.27778,0.16667,0.11111,0,0.16667,0,0.16667,0,0,0,0.055556,0,0,0.16667,0,0,0,0.055556,0.33333,0.11111
522.m4a.mp3,0,0,0,0.055556,0.055556,0.16667,0.11111,0.16667,0.16667,0.16667,0.55556,0,0,0,0.055556,0,0.16667,0.055556,0,0.11111,0.11111,0.055556,0.055556,0.44444,0.22222,0.11111,0.055556,0.055556
523.m4a.mp3,0,0,0,0.11111,0.11111,0.16667,0.33333,0.27778,0.22222,0.11111,0.11111,0,0.055556,0,0,0,0,0,0,0,0,0,0.055556,0.11111,0,0.055556,0.11111,0.11111
526.m4a.mp3,0,0,0,0,0.055556,0.38889,0.16667,0.38889,0.38889,0.055556,0.055556,0,0.055556,0.055556,0,0,0,0,0,0,0,0.055556,0.27778,0.38889,0,0.22222,0.16667,0.11111
53M6EVfZTNA_17.mp3,0.055556,0,0,0,0.055556,0.27778,0.22222,0.33333,0.38889,0.22222,0.055556,0,0,0.055556,0,0,0,0,0,0,0.055556,0,0.22222,0.38889,0.055556,0.11111,0.055556,0
542.m4a.mp3,0.055556,0,0,0,0.16667,0.38889,0.11111,0.16667,0.22222,0.27778,0.055556,0,0.16667,0,0.055556,0.055556,0,0,0.16667,0,0,0,0.44444,0.11111,0,0.33333,0,0.11111
55FP1LfkkVQ_70.mp3,0,0,0,0.055556,0,0.055556,0.11111,0.11111,0.27778,0,0.16667,0,0.055556,0,0.055556,0,0.055556,0.055556,0.055556,0,0,0,0.11111,0.22222,0.055556,0.11111,0.11111,0.055556
55pMiWySNxA_32.mp3,0.055556,0,0,0,0.11111,0.055556,0,0.22222,0.16667,0.055556,0,0.055556,0.055556,0.055556,0.11111,0.11111,0,0.055556,0.16667,0,0,0.055556,0.22222,0.11111,0,0.11111,0.055556,0
564.m4a.mp3,0.055556,0.22222,0.5,0.33333,0.11111,0,0.11111,0,0,0.11111,0.16667,0.27778,0.055556,0,0.055556,0.11111,0.11111,0.11111,0,0.11111,0.11111,0,0,0.055556,0.11111,0,0.055556,0
568.m4a.mp3,0,0,0.055556,0.055556,0.055556,0,0,0.27778,0.055556,0.16667,0.16667,0.27778,0.22222,0,0.16667,0,0,0,0.16667,0,0,0.055556,0,0,0.055556,0,0.055556,0.055556
576.m4a.mp3,0.055556,0,0.44444,0.27778,0,0,0,0.055556,0,0.27778,0.38889,0,0.11111,0.055556,0.055556,0,0.055556,0,0,0.11111,0.055556,0,0,0,0.11111,0,0.22222,0
59EBD48gNZs_15.mp3,0.055556,0.22222,0.055556,0.11111,0.055556,0,0.055556,0.055556,0,0,0,0.38889,0,0,0.11111,0.22222,0,0.44444,0.055556,0,0,0.44444,0,0,0.055556,0,0,0.16667
5D3Nl1GZzuw_0.mp3,0,0,0.055556,0,0,0.055556,0.055556,0.055556,0,0.11111,0.33333,0.11111,0.055556,0.38889,0.11111,0,0,0,0.055556,0.055556,0,0.055556,0.33333,0.055556,0,0.16667,0.11111,0.055556
5GZGUM6j9tQ_0.mp3,0,0,0,0.055556,0.055556,0.11111,0.11111,0.33333,0.16667,0.27778,0.16667,0.055556,0.11111,0,0.055556,0,0,0,0,0,0,0.055556,0.055556,0.055556,0,0.11111,0.055556,0
5GZGUM6j9tQ_190.mp3,0,0,0,0,0.055556,0.16667,0.11111,0.33333,0.22222,0.22222,0,0.055556,0.055556,0,0,0,0,0,0,0,0,0,0.22222,0.22222,0,0.22222,0.16667,0
5HNICTCfMCw_122.mp3,0,0,0,0.18519,0.074074,0.074074,0.074074,0.11111,0.18519,0.037037,0.2963,0.037037,0.037037,0,0.037037,0.037037,0.037037,0.037037,0,0,0,0.037037,0.074074,0.14815,0.074074,0,0.037037,0
5LitDGyxFh4_15.mp3,0.16667,0,0.055556,0,0,0.11111,0,0.11111,0.055556,0.055556,0,0.33333,0.055556,0.055556,0.055556,0.16667,0,0.22222,0.11111,0,0,0.11111,0.055556,0,0.055556,0,0,0.27778
5YslJ4ScJKs_183.mp3,0.055556,0.27778,0.11111,0.16667,0,0,0,0,0,0,0,0.33333,0.055556,0,0.22222,0.22222,0,0.11111,0.22222,0,0.055556,0.11111,0,0,0,0,0.055556,0
5ZQZQfzAnj0_1.mp3,0.055556,0,0.055556,0.11111,0,0.22222,0.11111,0.55556,0.22222,0.22222,0.055556,0,0,0,0,0,0,0,0,0,0,0,0.11111,0.16667,0,0.11111,0.055556,0
5_xWyWVrOPQ_82.mp3,0,0.055556,0.055556,0.16667,0,0,0,0,0,0,0,0.5,0,0.055556,0.16667,0.27778,0.055556,0.11111,0.055556,0,0,0.16667,0,0,0.055556,0,0.055556,0.11111
5anLPw0Efmo_5.mp3,0,0,0,0,0.22222,0.55556,0.38889,0.38889,0.33333,0.16667,0.055556,0,0.055556,0,0.055556,0,0,0,0,0,0,0.055556,0,0.33333,0,0.38889,0,0
